,similarity_treshold,social_influence,swingers,no_of_neighbors,echo_limit,opinions,Run,Silent_Spiral,community_no,echo_chamber,echo_count,echo_size,majority_percentage,radical_opinions,transitivity,network_type
587,0.0522753906,0.0862011719,4.00390625,3.70703125,0.8045410156,3.9716796875,587,0.44,10,82,0.0190748689,"{'3': 79, '4': 1}",0.541,0.0,0.015221329,2
588,0.0522753906,0.0862011719,2.07421875,3.27734375,0.8045410156,3.9716796875,588,0.24,7,72,0.016985138,{'3': 72},0.34700000000000003,0.0,0.020011597500000002,2
589,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8502441406,3.9716796875,589,0.58,10,108,0.0254416961,"{'3': 104, '4': 4}",0.56,0.039,0.016859507000000003,2
59,0.0972753906,0.0412011719,2.00390625,5.70703125,0.8795410156000001,2.4716796875,59,0.66,4,308,0.044521538,"{'3': 302, '4': 6}",0.541,0.0,0.019364854,2
590,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,2.0146484375,590,0.5,16,123,0.0287600189,"{'3': 120, '4': 2}",0.757,0.012,0.021555107400000002,2
591,0.0816308594,0.0684472656,4.00390625,3.27734375,0.8502441406,2.0146484375,591,0.5,11,130,0.030539772700000002,"{'3': 124, '4': 5}",0.6920000000000001,0.001,0.021601328200000002,2
592,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,592,0.28,13,82,0.0191127891,"{'3': 80, '4': 1}",0.56,0.0,0.0183692171,2
593,0.0478808594,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,593,0.4,8,55,0.0131327603,{'3': 55},0.367,0.0,0.0120834775,2
594,0.0410253906,0.0121972656,1.57421875,3.20703125,0.8232910156000001,4.3466796875,594,0.28,15,104,0.0245109592,{'3': 104},0.936,0.001,0.0196420322,2
595,0.0410253906,0.0524511719,2.50390625,3.20703125,0.8232910156000001,4.3466796875,595,0.24,12,67,0.0158242796,{'3': 67},0.524,0.008,0.0161616818,2
596,0.0410253906,0.0524511719,1.57421875,4.77734375,0.8232910156000001,4.3466796875,596,0.32,18,240,0.043644299000000004,"{'3': 237, '4': 3}",0.881,0.005,0.0217485033,2
597,0.0410253906,0.0524511719,1.57421875,3.20703125,0.9439941406000001,4.3466796875,597,0.2,11,43,0.010155881,{'3': 43},0.47500000000000003,0.0,0.0145468864,2
598,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,2.3896484375,598,0.46,9,82,0.0191204589,{'3': 80},0.5750000000000001,0.0,0.0188109157,2
599,0.0478808594,0.0121972656,2.50390625,4.77734375,0.9439941406000001,2.3896484375,599,0.28,17,173,0.0313405797,"{'3': 163, '4': 10}",0.9490000000000001,0.002,0.0234153644,2
6,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,2.7646484375,6,0.0,16,654,0.1159780103,"{'3': 615, '4': 39}",1.0,0.0,0.0396633957,2
60,0.0972753906,0.0412011719,4.07421875,5.27734375,0.8795410156000001,2.4716796875,60,0.68,7,337,0.049011052900000004,"{'3': 332, '4': 5}",0.667,0.0,0.0195737154,2
600,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,600,0.0,15,285,0.051314368000000006,"{'3': 276, '4': 9}",0.893,0.001,0.0264912825,2
601,0.014130859400000001,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,601,0.96,17,565,0.1015821647,"{'3': 537, '4': 28}",0.998,0.0,0.036504275100000004,2
602,0.0297753906,0.09094726560000001,3.07421875,4.70703125,0.8420410156,4.7216796875,602,0.34,8,95,0.0167617689,"{'3': 92, '4': 2}",0.504,0.009000000000000001,0.015991534800000002,2
603,0.0297753906,0.0187011719,3.00390625,4.70703125,0.8420410156,4.7216796875,603,0.04,12,213,0.038172043,"{'3': 212, '4': 1}",0.729,0.0,0.0249447429,2
604,0.0297753906,0.0187011719,3.07421875,2.27734375,0.8420410156,4.7216796875,604,0.0,19,83,0.0269568042,{'3': 83},1.0,0.002,0.0302072366,2
605,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8127441406,4.7216796875,605,0.0,15,509,0.0923104824,"{'3': 484, '4': 25}",1.0,0.0,0.0323191772,2
606,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,2.7646484375,606,0.56,14,214,0.0383787661,"{'3': 211, '4': 3}",0.835,0.0,0.0259643019,2
607,0.014130859400000001,0.09094726560000001,3.00390625,2.27734375,0.8127441406,2.7646484375,607,0.48,19,19,0.0062152437,{'3': 19},0.64,0.002,0.0191632157,2
608,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,608,0.34,19,19,0.0062479448,{'3': 19},0.456,0.001,0.0132307386,2
609,0.0591308594,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,609,0.32,19,14,0.0045916694,{'3': 14},0.378,0.0,0.0105307573,2
61,0.0972753906,0.0412011719,4.07421875,5.70703125,0.9252441406,2.4716796875,61,0.64,5,394,0.0557678698,"{'3': 377, '4': 17}",0.538,0.0,0.023170876700000002,2
610,0.0747753906,0.0459472656,1.07421875,2.70703125,0.9170410156000001,3.2216796875,610,0.38,17,20,0.0065402224,{'3': 20},0.432,0.0,0.0171560521,2
611,0.0747753906,0.0637011719,1.00390625,2.70703125,0.9170410156000001,3.2216796875,611,0.16,21,29,0.0094802223,{'3': 29},0.608,0.001,0.013230611500000001,2
612,0.0747753906,0.0637011719,1.07421875,4.27734375,0.9170410156000001,3.2216796875,612,0.30000000000000004,10,149,0.026395577,"{'3': 146, '4': 2}",0.55,0.013000000000000001,0.0195017875,2
613,0.0747753906,0.0637011719,1.07421875,2.70703125,0.8877441406000001,3.2216796875,613,0.26,18,18,0.0058919804,{'3': 18},0.436,0.0,0.0136953804,2
614,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,4.2646484375,614,0.36,20,15,0.0049067713,{'3': 15},0.434,0.0,0.0141172404,2
615,0.0591308594,0.0459472656,1.00390625,4.27734375,0.8877441406000001,4.2646484375,615,0.16,9,124,0.021995708200000002,{'3': 123},0.486,0.0,0.0173760133,2
616,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,616,0.48,3,338,0.0480411782,"{'3': 320, '4': 16}",0.507,0.0,0.019146125400000002,2
617,0.0366308594,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,617,0.64,12,475,0.0684536677,"{'3': 448, '4': 27}",0.779,0.0,0.023621214300000002,2
618,0.0972753906,0.0234472656,4.07421875,5.70703125,0.8795410156000001,2.4716796875,618,0.42,4,317,0.0447824851,"{'3': 302, '4': 13}",0.536,0.001,0.0203987449,2
619,0.0972753906,0.0412011719,2.00390625,5.70703125,0.8795410156000001,2.4716796875,619,0.30000000000000004,6,342,0.048150240000000004,"{'3': 332, '4': 9}",0.585,0.0,0.0236417872,2
62,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,3.5146484375,62,0.24,7,218,0.030970308300000002,"{'3': 214, '4': 4}",0.517,0.002,0.0159980922,2
620,0.0972753906,0.0412011719,4.07421875,5.27734375,0.8795410156000001,2.4716796875,620,0.58,8,354,0.0494568325,"{'3': 338, '4': 8}",0.644,0.0,0.0217981501,2
621,0.0972753906,0.0412011719,4.07421875,5.70703125,0.9252441406,2.4716796875,621,0.7000000000000001,4,464,0.0644981929,"{'3': 401, '4': 56, '5': 7}",0.553,0.0,0.0227268997,2
622,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,3.5146484375,622,0.24,3,215,0.0299704517,"{'3': 211, '4': 2}",0.428,0.0,0.0188186864,2
623,0.0366308594,0.0234472656,2.00390625,5.27734375,0.9252441406,3.5146484375,623,0.38,9,272,0.038330976,"{'3': 265, '4': 6}",0.687,0.002,0.0223948117,2
624,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,624,0.34,11,74,0.0172088637,{'3': 73},0.522,0.002,0.0160219334,2
625,0.0816308594,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,625,0.24,11,60,0.0139611926,{'3': 59},0.384,0.0,0.017055154200000002,2
626,0.0522753906,0.0684472656,2.07421875,3.70703125,0.8045410156,3.9716796875,626,0.36,9,89,0.020823584500000002,"{'3': 86, '4': 3}",0.419,0.002,0.0172727645,2
627,0.0522753906,0.0862011719,4.00390625,3.70703125,0.8045410156,3.9716796875,627,0.36,12,85,0.020146954300000002,"{'3': 84, '4': 1}",0.49,0.003,0.0165209311,2
628,0.0522753906,0.0862011719,2.07421875,3.27734375,0.8045410156,3.9716796875,628,0.46,10,84,0.0174865936,{'3': 75},0.47400000000000003,0.01,0.0206714847,2
629,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8502441406,3.9716796875,629,0.22,8,59,0.013931523000000001,{'3': 59},0.41200000000000003,0.0,0.0131259676,2
63,0.0366308594,0.0234472656,2.00390625,5.27734375,0.9252441406,3.5146484375,63,0.64,6,262,0.036953455600000004,"{'3': 255, '4': 7}",0.67,0.001,0.0239986005,2
630,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,2.0146484375,630,0.42,9,108,0.0249235834,"{'3': 105, '4': 1}",0.556,0.05,0.0234444436,2
631,0.0816308594,0.0684472656,4.00390625,3.27734375,0.8502441406,2.0146484375,631,0.26,10,110,0.025858016,"{'3': 107, '4': 3}",0.5750000000000001,0.0,0.0230690513,2
632,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,632,0.34,10,71,0.0167413346,{'3': 71},0.453,0.001,0.0177421853,2
633,0.0478808594,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,633,0.24,14,62,0.0146537462,{'3': 62},0.664,0.001,0.0144707965,2
634,0.0410253906,0.0121972656,1.57421875,3.20703125,0.8232910156000001,4.3466796875,634,0.98,18,213,0.050593824200000005,"{'3': 208, '4': 5}",0.996,0.002,0.0243865974,2
635,0.0410253906,0.0524511719,2.50390625,3.20703125,0.8232910156000001,4.3466796875,635,0.18,8,55,0.012377393700000001,{'3': 53},0.444,0.001,0.0185291754,2
636,0.0410253906,0.0524511719,1.57421875,4.77734375,0.8232910156000001,4.3466796875,636,0.4,16,266,0.0480578139,"{'3': 253, '4': 13}",0.8300000000000001,0.023,0.0211961651,2
637,0.0410253906,0.0524511719,1.57421875,3.20703125,0.9439941406000001,4.3466796875,637,0.32,11,53,0.0125890736,{'3': 53},0.5660000000000001,0.0,0.0146233048,2
638,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,2.3896484375,638,0.56,9,92,0.021868314700000002,"{'3': 89, '4': 3}",0.604,0.0,0.0187406813,2
639,0.0478808594,0.0121972656,2.50390625,4.77734375,0.9439941406000001,2.3896484375,639,0.04,15,434,0.0776108727,"{'3': 410, '4': 24}",0.994,0.001,0.0349747844,2
64,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,64,0.48,13,129,0.03,"{'3': 126, '4': 3}",0.586,0.04,0.019204941700000002,2
640,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,640,0.12,17,238,0.0426370477,"{'3': 234, '4': 4}",0.9580000000000001,0.001,0.0233162238,2
641,0.014130859400000001,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,641,1.0,17,528,0.0957910015,"{'3': 491, '4': 35, '5': 2}",1.0,0.0,0.0312292436,2
642,0.0297753906,0.09094726560000001,3.07421875,4.70703125,0.8420410156,4.7216796875,642,0.06,16,321,0.0579945799,"{'3': 313, '4': 8}",0.937,0.064,0.0266199788,2
643,0.0297753906,0.0187011719,3.00390625,4.70703125,0.8420410156,4.7216796875,643,0.96,16,530,0.0958582022,"{'3': 493, '4': 35, '5': 2}",0.998,0.0,0.030411480100000002,2
644,0.0297753906,0.0187011719,3.07421875,2.27734375,0.8420410156,4.7216796875,644,0.28,20,33,0.0104200586,{'3': 32},0.87,0.0,0.0163785477,2
645,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8127441406,4.7216796875,645,0.16,15,362,0.0646890636,"{'3': 353, '4': 9}",0.985,0.001,0.0273062466,2
646,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,2.7646484375,646,1.0,16,441,0.081185567,"{'3': 426, '4': 15}",1.0,0.001,0.0281832574,2
647,0.014130859400000001,0.09094726560000001,3.00390625,2.27734375,0.8127441406,2.7646484375,647,0.6000000000000001,17,34,0.0110893673,{'3': 34},0.661,0.039,0.0239546152,2
648,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,648,0.38,19,24,0.007871433300000001,{'3': 24},0.468,0.0,0.0149345341,2
649,0.0591308594,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,649,0.36,20,14,0.0045587756,{'3': 14},0.369,0.007,0.0168658624,2
65,0.0816308594,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,65,0.30000000000000004,9,55,0.010199241000000001,{'3': 43},0.41500000000000004,0.002,0.0138755035,2
650,0.0747753906,0.0459472656,1.07421875,2.70703125,0.9170410156000001,3.2216796875,650,0.42,20,18,0.005921052600000001,{'3': 18},0.535,0.001,0.0150960338,2
651,0.0747753906,0.0637011719,1.00390625,2.70703125,0.9170410156000001,3.2216796875,651,0.26,20,16,0.005251066600000001,{'3': 16},0.492,0.0,0.0124340088,2
652,0.0747753906,0.0637011719,1.07421875,4.27734375,0.9170410156000001,3.2216796875,652,0.42,5,178,0.031511483,"{'3': 171, '4': 6}",0.428,0.001,0.0192573638,2
653,0.0747753906,0.0637011719,1.07421875,2.70703125,0.8877441406000001,3.2216796875,653,0.30000000000000004,19,19,0.0062458909,{'3': 19},0.579,0.001,0.0125750524,2
654,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,4.2646484375,654,0.36,16,17,0.0055483029000000005,{'3': 17},0.40900000000000003,0.001,0.017884134200000002,2
655,0.0591308594,0.0459472656,1.00390625,4.27734375,0.8877441406000001,4.2646484375,655,0.46,12,203,0.0369965373,"{'3': 193, '4': 10}",0.5630000000000001,0.001,0.0192311798,2
656,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,656,0.32,4,234,0.033688453800000004,{'3': 234},0.549,0.001,0.0197514494,2
657,0.0366308594,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,657,0.66,5,372,0.053442811900000005,"{'3': 355, '4': 15, '5': 1}",0.5650000000000001,0.0,0.0208171917,2
658,0.0972753906,0.0234472656,4.07421875,5.70703125,0.8795410156000001,2.4716796875,658,0.46,4,318,0.0443782787,"{'3': 307, '4': 6}",0.51,0.002,0.0211272275,2
659,0.0972753906,0.0412011719,2.00390625,5.70703125,0.8795410156000001,2.4716796875,659,0.5,4,341,0.0479741137,"{'3': 327, '4': 14}",0.54,0.001,0.0238733028,2
66,0.0522753906,0.0684472656,2.07421875,3.70703125,0.8045410156,3.9716796875,66,0.30000000000000004,11,79,0.0164783427,{'3': 70},0.499,0.001,0.0202706065,2
660,0.0972753906,0.0412011719,4.07421875,5.27734375,0.8795410156000001,2.4716796875,660,0.54,5,356,0.0500773667,"{'3': 350, '4': 6}",0.502,0.002,0.0230875496,2
661,0.0972753906,0.0412011719,4.07421875,5.70703125,0.9252441406,2.4716796875,661,0.36,6,317,0.045948688200000004,"{'3': 303, '4': 14}",0.596,0.001,0.0191007964,2
662,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,3.5146484375,662,0.4,4,256,0.036122477800000004,"{'3': 246, '4': 10}",0.41100000000000003,0.001,0.017528172,2
663,0.0366308594,0.0234472656,2.00390625,5.27734375,0.9252441406,3.5146484375,663,0.5,13,580,0.08352534560000001,"{'3': 549, '4': 30, '5': 1}",0.9590000000000001,0.0,0.030457452500000003,2
664,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,664,0.4,12,81,0.0188591385,{'3': 81},0.487,0.017,0.024750595900000002,2
665,0.0816308594,0.0862011719,2.07421875,3.70703125,0.8045410156,3.9716796875,665,0.28,10,71,0.0165758939,{'3': 70},0.372,0.011,0.015355640200000001,2
666,0.0522753906,0.0684472656,2.07421875,3.70703125,0.8045410156,3.9716796875,666,0.42,11,83,0.0192262603,{'3': 82},0.551,0.0,0.0196026682,2
667,0.0522753906,0.0862011719,4.00390625,3.70703125,0.8045410156,3.9716796875,667,0.16,15,94,0.0221270521,"{'3': 90, '4': 3}",0.72,0.018000000000000002,0.0155447738,2
668,0.0522753906,0.0862011719,2.07421875,3.27734375,0.8045410156,3.9716796875,668,0.36,11,71,0.016713747600000002,"{'3': 70, '4': 1}",0.513,0.032,0.0152923864,2
669,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8502441406,3.9716796875,669,0.30000000000000004,11,89,0.0208087018,"{'3': 86, '4': 2}",0.525,0.01,0.0182462842,2
67,0.0522753906,0.0862011719,4.00390625,3.70703125,0.8045410156,3.9716796875,67,0.46,12,96,0.0225332068,{'3': 95},0.653,0.035,0.019328197800000002,2
670,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,2.0146484375,670,0.54,13,156,0.0367577757,"{'3': 150, '4': 6}",0.765,0.093,0.0234154832,2
671,0.0816308594,0.0684472656,4.00390625,3.27734375,0.8502441406,2.0146484375,671,0.54,10,79,0.0187559354,{'3': 79},0.531,0.0,0.0193033953,2
672,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,672,0.32,16,126,0.0301003344,{'3': 126},0.853,0.0,0.0208645264,2
673,0.0478808594,0.0524511719,1.57421875,3.20703125,0.8232910156000001,4.3466796875,673,0.26,9,64,0.0147748593,"{'3': 62, '4': 1}",0.327,0.0,0.0157685228,2
674,0.0410253906,0.0121972656,1.57421875,3.20703125,0.8232910156000001,4.3466796875,674,0.06,15,106,0.025136352900000002,"{'3': 105, '4': 1}",0.898,0.003,0.0205492964,2
675,0.0410253906,0.0524511719,2.50390625,3.20703125,0.8232910156000001,4.3466796875,675,0.46,13,85,0.0198113208,"{'3': 83, '4': 1}",0.641,0.0,0.0202422167,2
676,0.0410253906,0.0524511719,1.57421875,4.77734375,0.8232910156000001,4.3466796875,676,0.38,8,190,0.0341296928,"{'3': 188, '4': 2}",0.588,0.0,0.0197669693,2
677,0.0410253906,0.0524511719,1.57421875,3.20703125,0.9439941406000001,4.3466796875,677,0.32,12,51,0.012036818500000001,"{'3': 50, '4': 1}",0.58,0.001,0.0189728116,2
678,0.0410253906,0.0524511719,1.57421875,3.20703125,0.8232910156000001,2.3896484375,678,0.48,11,117,0.0275943396,{'3': 117},0.601,0.0,0.022546934,2
679,0.0478808594,0.0121972656,2.50390625,4.77734375,0.9439941406000001,2.3896484375,679,0.58,14,90,0.0162074554,"{'3': 88, '4': 2}",0.844,0.002,0.0239783501,2
68,0.0522753906,0.0862011719,2.07421875,3.27734375,0.8045410156,3.9716796875,68,0.4,13,64,0.0146019783,{'3': 62},0.588,0.0,0.0171717497,2
680,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,680,0.1,16,117,0.021350365,"{'3': 116, '4': 1}",0.914,0.001,0.0185516732,2
681,0.014130859400000001,0.0187011719,3.07421875,4.70703125,0.8420410156,4.7216796875,681,0.44,11,133,0.023573201000000002,"{'3': 129, '4': 4}",0.7010000000000001,0.001,0.0214026524,2
682,0.0297753906,0.09094726560000001,3.07421875,4.70703125,0.8420410156,4.7216796875,682,0.22,5,146,0.0261789493,{'3': 146},0.31,0.015,0.018890505800000002,2
683,0.0297753906,0.0187011719,3.00390625,4.70703125,0.8420410156,4.7216796875,683,0.56,18,250,0.0445358612,"{'3': 243, '4': 6}",0.911,0.0,0.0253481257,2
684,0.0297753906,0.0187011719,3.07421875,2.27734375,0.8420410156,4.7216796875,684,0.0,19,42,0.0137075718,{'3': 42},0.916,0.0,0.0243944171,2
685,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8127441406,4.7216796875,685,0.0,15,321,0.056989247300000004,"{'3': 314, '4': 4}",0.995,0.0,0.0294001854,2
686,0.0297753906,0.0187011719,3.07421875,4.70703125,0.8420410156,2.7646484375,686,0.54,10,180,0.033051781100000004,"{'3': 179, '4': 1}",0.553,0.001,0.021964055200000002,2
687,0.014130859400000001,0.09094726560000001,3.00390625,2.27734375,0.8127441406,2.7646484375,687,0.54,18,24,0.007222587000000001,{'3': 22},0.68,0.008,0.0144630711,2
688,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,688,0.22,18,31,0.0101406608,{'3': 31},0.462,0.001,0.0217531922,2
689,0.0591308594,0.0637011719,1.07421875,2.70703125,0.9170410156000001,3.2216796875,689,0.4,18,17,0.005564648100000001,{'3': 17},0.47400000000000003,0.0,0.0079955129,2
69,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8502441406,3.9716796875,69,0.38,14,122,0.0285046729,"{'3': 121, '4': 1}",0.5660000000000001,0.046,0.0245891596,2
690,0.0747753906,0.0459472656,1.07421875,2.70703125,0.9170410156000001,3.2216796875,690,0.36,18,25,0.0081726054,{'3': 25},0.447,0.001,0.0129641436,2
691,0.0747753906,0.0637011719,1.00390625,2.70703125,0.9170410156000001,3.2216796875,691,0.34,16,19,0.0062295082,{'3': 19},0.452,0.001,0.014540202300000001,2
692,0.0747753906,0.0637011719,1.07421875,4.27734375,0.9170410156000001,3.2216796875,692,0.4,6,134,0.0240833932,{'3': 134},0.46,0.0,0.0179557477,2
693,0.0747753906,0.0637011719,1.07421875,2.70703125,0.8877441406000001,3.2216796875,693,0.26,18,22,0.0072154805,{'3': 22},0.38,0.001,0.0111475849,2
694,0.0747753906,0.0637011719,1.07421875,2.70703125,0.9170410156000001,4.2646484375,694,0.22,19,51,0.0165048544,{'3': 51},0.653,0.033,0.0259384767,2
695,0.0591308594,0.0459472656,1.00390625,4.27734375,0.8877441406000001,4.2646484375,695,0.22,8,137,0.0244730261,{'3': 137},0.507,0.0,0.0172993918,2
696,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,696,0.36,3,343,0.0468126119,"{'3': 334, '4': 6}",0.523,0.0,0.0225074871,2
697,0.0366308594,0.0412011719,4.07421875,5.70703125,0.8795410156000001,2.4716796875,697,0.52,3,332,0.0477285796,"{'3': 323, '4': 9}",0.526,0.001,0.0211671217,2
698,0.0972753906,0.0234472656,4.07421875,5.70703125,0.8795410156000001,2.4716796875,698,0.52,5,303,0.043773475900000004,"{'3': 298, '4': 5}",0.536,0.0,0.020671379900000002,2
699,0.0972753906,0.0412011719,2.00390625,5.70703125,0.8795410156000001,2.4716796875,699,0.5,4,431,0.0596292197,"{'3': 392, '4': 36, '5': 3}",0.529,0.0,0.023729936400000002,2
7,0.014130859400000001,0.09094726560000001,3.00390625,2.27734375,0.8127441406,2.7646484375,7,0.62,20,27,0.0088379705,{'3': 27},0.61,0.024,0.013415055200000001,2
70,0.0522753906,0.0862011719,2.07421875,3.70703125,0.8045410156,2.0146484375,70,0.54,13,57,0.013241901200000001,{'3': 56},0.64,0.018000000000000002,0.018947111200000002,2
700,0.0972753906,0.0412011719,4.07421875,5.27734375,0.8795410156000001,2.4716796875,700,0.54,4,321,0.0454869528,"{'3': 311, '4': 8}",0.523,0.0,0.020652411500000002,2
701,0.0972753906,0.0412011719,4.07421875,5.70703125,0.9252441406,2.4716796875,701,0.58,4,269,0.0383901812,"{'3': 265, '4': 4}",0.509,0.0,0.0178172235,2
702,0.0972753906,0.0412011719,4.07421875,5.70703125,0.8795410156000001,3.5146484375,702,0.44,4,149,0.0212583821,"{'3': 148, '4': 1}",0.437,0.002,0.0136317947,2
703,0.0366308594,0.0234472656,2.00390625,5.27734375,0.9252441406,3.5146484375,703,0.48,6,322,0.045954046000000005,"{'3': 269, '4': 43, '5': 9, '6': 1}",0.606,0.001,0.0210164953,2
